tweet,Personal_Attack
"I hate that when the pod person is white, most contestants are white, too 😕 @abc @TheProposalTV please don’t be rac… https://t.co/AXRLSIf4kH",1
@Federalist_10 @FoxNews @SenTedCruz @SteveKingIA @LelandVittert Give it up. What nonsense! Shame on you.,1
"@jimmy_dore

Here is the tweet you said you wished you had saved.

CNN &amp; MSNBC both LIED about #MedicareForAll.

Ho… https://t.co/Ejqd40BGR7",0
"Why do you hate gays &amp; Jews, @CNN? https://t.co/jhBdybQAyZ",1
"@SkyNewsAust @billshortenmp @TurnbullMalcolm ""white flag Prime Minister""",0
@Channel4News @christineforvt Because the left is racist and sexist against white men.,0
@GarrettHaake @JoshSchwerin The same fucking assholes who gave us Trump. I hate them much more than I hate Trump voters.,0
RT @geegeetee: The White Nationalists Are Winning https://t.co/VGjpIJrtYu via @TheAtlantic,0
When the #Dodgers are getting their ass kicked... https://t.co/J3cTWROeoh,0
"RT @vagadefam: Està per fer un qui és qui dins els mossos. Després de Castejón a les ordres de Rivera, ara Antolín.

https://t.co/aTQnyzIrcZ",1
@ABC @jonkarl Trump is illegally occupying the White House https://t.co/qBerlqifVQ,0
@USATODAY Freedom of speech is the freedom to choose.. The America we knew..!,0
@SkySportsNews Taking Ls all fucking month,0
@FoxNews @KenPaxtonTX By white people you mean?,0
@SkyNews Who cares. Disgusting programme. Makes me want to vomit.🙄🙄🙄,0
"@stephenpollard Can someone enlighten this confused American, please? Have the British begun to round up immigrants… https://t.co/dYPnVfrHJu",0
@LindseyGrahamDS @CNNPolitics Did YOU listen to your OWN words on what you learned from John McCain? They were EMPT… https://t.co/3i7BnW6gwM,0
"@pdub69015256 @TexasTrumpGal @TheSteveKon @NBCNews Send your dike daughter too, I dont care",0
@cnni I thought India was a slum country,0
@davefreezer Fuck sake that’s what not to do,0
"@LBC @IainDale You have to be stupid to not know they will be 4 bedroom homes for the well off to live in the country, it makes you sick.",0
@robdelaney @VR0NLINE don’t ever touch my truck,0
@pmworldismad @BarryNL @MSmithsonPB @LitChick79 @jeremycorbyn I don't think @jeremycorbyn is the only one allowed to decide re #Brexit.,0
@Franklin_Graham @nytimes @VP It’s his “goodness” they hate.,0
@bitchute @Barbara4u2 @CNN commentators referred to her as “The white girl @FoxNews is talking about” MSM must go!,0
@PhilipRucker Only of we get to deport all his children save Tiff,0
@MonicaSanta15 @TjayJT @DementedDaddiar @NigelDa78588063 @Spoonhead8 @SayeedaWarsi @DailyMirror @Jessicae13Eaton… https://t.co/z4XwvNZQao,0
@DailyMirror Rot you dirty skank.,1
"@ShowMeRep2020 @kilmeade @JimBrownNFL32 @realDonaldTrump @foxandfriends @FoxNews Their agenda of low taxes, lowest… https://t.co/uNvWmnxuTB",0
@WalshFreedom @jaketapper He’s upset because you’re not drinking the kool-aid,0
@Newsweek The rot at the core of the @GOP,0
@fox11news @AP Are you fucking kidding me,0
The guy shoplifted a hatchet. Should he have let him go? Shot him in the leg? Called the police? Pistol-whipped him… https://t.co/tevOTJpP6x,0
"@DebAdadj71 @OverTheGOP4evr @realDonaldTrump @CNN @MSNBC @nbc @CBS Agreed. 
Every question is skewed. And I’d bet t… https://t.co/TEy5I7KSqy",0
RT @srmicksims: @crampell @ooshdesign What did these kids ever do to deserve this illegal treatment?  #WhereAreTheChildren,0
@jonkarl @debbiej954 Exactly like the US Flag code states. Try reading before running off your mouth.,1
@DailyMailUK Deport him to country of origin.,1
"WE ALL LOVE THE BEAUTIFUL GIRLS by @JoanneVProulx is one of the best books coming out this week, according to… https://t.co/2W1IePD399",0
@NBCNews Maybe if we ignore him he'll go away?,0
@MsDMcLaughlin @FoxNews @TeamCavuto I think Im moved another day unfortunately,0
"@FoxNews @realDonaldTrump We've built NOTHING, but I'm merrily destroying America!",0
https://t.co/Cl3j9XTiR4,0
"@ABC Hmmmm, Trump's racist behavior is what put him into the White House.",0
@DailyMirror Real idiots,1
"@itvnews They should have thought about all that before, keep them out never let them back in you made your bed now rot in it",0
@Emma_Dumain @Fahrenthold Something about picking winners and losers?,0
"@DailyMailUK Hope they get all the sex they want, now....drop that soap, boys..",0
"@NBCNews ""What you're seeing and what you're reading isn't what's happening""-Trump...😃🙄😏",0
@9MzQkXple81Q5fy 応援ありがとう〜❗「こっちも食べてみて〜📣」と #名古屋名物みそカツバーガー と #金沢名物黒カレーカツバーガー が割り込んできた⁉クーポンをゲッツ✨ #ご当地グルメバーガー祭 販売エリアは→… https://t.co/sdjHqoECzj,0
"@realDonaldTrump @FoxNews You're projecting again

Are you turning yourself in?",0
@LoriBrownFox4 @FOX4 Wasting taxpayer dollars...it is what govt entities do...😡,0
@AP @mbieseck @dmcfadd HOAX! You should now be afraid your mental ill neighbor..,0
@IanDunt That sac of gurning biomass doesn't have a credible plan for distinguishing his arse from his elbow.,1
"RT @g_eneglaer: เนื่องในวันเกิดน้องแจมิน ขอแจกพวงกุญน้องแจมฮับ 2 อัน
💛 สุ่ม 2 คน คนละอัน
💜 สุ่มจากรีทวิต(ไม่ต้องฟอลนะคะ)
💙 สุ่มวันที่ 13 สิ…",0
"@SkyNews Fuck Brexit, this is what is important.",0
"@realDonaldTrump @CNN @NBCNews Complete, unedited interview, which has been publicly available since you sat your d… https://t.co/HDDyvpPRcb",1
@JohnRentoul Get back in your crypt.,1
"RT @ala7adeth: قال رسول الله ﷺ
،
إن الله ليؤيد هذا الدين بالرجل الفاجر
،
متفق عليه",0
RT @mikeaimfire: @nytpolitics @nytimes NY Times Seems to Endorse Racist Narrative of #SarahJeong https://t.co/Koi7VP23NX,0
@MSNBC All about the color your only aloud to kill your own color. Must stay politically correct.,0
@FoxNews @TuckerCarlson Ticker looks like he’s holding a fart between his butcheeks.,0
@FbpeReynard @oflynnmep Garbage,1
@greg12467584 @eschaz12 @KathyChadwell @MerriweatherSun @nature_art_ed @YarosisNancy @EkbMary @Freedom4Horses… https://t.co/ZDdLrUWDc8,0
@stays72 @juliehdavis Because we already KNOW Trump and his followers are beyond disgusting and deplorable. This we… https://t.co/HrqlUgpmtu,0
@MSNBC Trump is dangerous to our nation @JohnBrennan feels like Senator McCarthy💔,0
"@DailyMail In prison, he’ll have something shoved down his throat",1
@ABC @GStephanopoulos These two assholes worked like hell to shut up all the Clinton women.,1
@FoxNews Hard to force your full agenda / platform down American's throats when you are a minority elected President !!!,0
@badri4BJP @BDUTT @RanaAyyub Send sagarika infront of stone Pelters!,1
.@FoxNews not even trying to hide the fact that their pundits are straight-up racist shitbags. https://t.co/B5NU0Woo7f,1
RT @MostLivableCity: White House dismisses former Trump aide who branded him 'racist' https://t.co/h12yuyylXi via @ChannelNewsAsia,0
White House struggles to name a single senior African-American working there https://t.co/uaoi1GCKFk via @nbcnews,0
@FoxNews From the UK. The culprit will either be shot by the cops or get the death penalty.,0
@ChetPowell @NicolleDWallace @Eugene_Robinson @SteveSchmidtSES @Rosie @DeadlineWH Nothing should be required viewin… https://t.co/CvXBNYvLFe,0
RT @Papachote: @AP They put Barnum out of business.,0
@BenDolan19 @UTVNews @campaignforleo @Pontifex How charming. 😎,0
@cnnbrk Hey I'd rather drown than be beaten to death by everyone hitting you with rocks cause you left your husband 🤔,0
@FoxNews Build a wall around white guys?,0
@HuttonNathaniel @Chrsmo @Transferangers @TEAMtalk @GraemeBailey Take them both then,0
"@kcinor @jaketapper He served his COUNTRY, not his filthy party.",0
@CLEUCl What if he'd been allowed out but with an ankle-bracelet?,0
RT @bzcohen: Everyone here at @WSJSports is sick of hearing @jasongay rant about bicycles. We told him to find another bike geek to bother.…,1
@cnni Dis Hon,0
White cop found guilty of murder for killing unarmed black teen https://t.co/zwJN1ZkmCl via @nypost,0
"@maddow We took their land, gave them diseases, bribed them with alcohol so now this",0
"@mgerrydoyle @MikeIsaac I keep telling you guys, Martin has the wrong idea! We *should* nuke this place and give am… https://t.co/CQK9yOiB9d",0
@jaketapper @dollymad1812 @RepSwalwell @DaveForIowa Hillary should go there just to mess with people’s heads.,0
@SkyNewsBreak Needed an inquest to figure that out?,0
@realDonaldTrump @FoxNews What are insecure petty little man you are,1
@FoxBusiness @FoxNews The worst president EVER!,0
@maddow Please please please missed you,0
@JuliaHB1 Britney wears what she wears for marketing. I don't really understand what you're trying to say to be honest,0
@guardian Gordon Brown! Says what? It’s all just noise to me.. any word from him on the banking crisis he allowed to happen. F.cking idiot!,1
@FoxNews Trying to work with this boneheaded gal is like trying to nail jello to a fucking tree.,1
初戦ヘッドショットで草,1
"@NBCNews There is no way in hell she or anyone can explain this away.  Face it Kellyanne, you're boss is a racist!!",1
@MSNBC White House Lawn!!!,0
@bertjwregeer @SarahBDay @oclsc @sundhaug92 @Paxxi @drahcir_rahl @havochaos @micheinnz @callum90ish @bluewhackadoo… https://t.co/Pb01KTxYdy,0
"RT @Moh_khidir: بلاءٌ يجعلك تلحُّ على اللهِ بالدُّعاء
 هو عطاءٌ وإن أوجعَك ❤,",0
RT @guardian: We’re in a new age of obesity. How did it happen? You’d be surprised | George Monbiot https://t.co/zAq2Bh4VzX,0
@DailyCaller @nytimes That doesn’t fit their narrative.,0
"@waltshaub @jdawsey1 What else could be expected from a malignant narcissist? Really, he is, he had that mental illness. You",0
@realTrumpshaker @FoxNews @POTUS @realDonaldTrump Do you even know what NAFTA is beyond what you were spoon fed by Fox?,0
"@AlexRJMurray @BBCNewsnight @DerbyChrisW @BBCTwo There you go . 5/10/2015
https://t.co/mZv2vHz89s",0
"Chicago fire kills eight people, including six children https://t.co/j3Z0rDuSCV via @MailOnline",0
"@DailyMirror Another eg of ugly spike in hate crime since the referendum: race, faith, LGBT, gender, even against the disabled",0
@Playmaker_sound @GranadaReports You’ve displayed a special level of stupid here haven’t you .  Well done .,1
@washingtonpost I think we all already know the ugly truth about the WAPO -- you sold your souls to a corporate devil,1
"@shosh_99_o 😂😂
حلوه بس ما تعيديها 🙊🙊

ولا اقولك عيديها بما أنه دوام الأحد 😆💔",0
@DailyMailUK Why is this anything other than murder...you watch them get off with involuntary manslaughter.. that's… https://t.co/TB2i6Ratsf,0
@adrianweckler Any idea what battery life is like?,0
@grapholect @FoxNews Apparently. Guy almost got killed over some Pepsi. Probably would be dead if he wasn’t white.,0
"@MuslimIQ @NPR I’m confused why anyone but Fox News would be afraid to call it what it is, Racists / Racism!",0
@crsnacomm @SCMPNews Butt hurt lately?,1
@Oom_Rugby @Couch_Krit @QS_Rugby @TandoManana @JohnGoliath82 @lyndonjulius @Sonkoerant @coachtoetie @ntsabomluleki… https://t.co/xqlA5zxcef,0
RT @eleanorturney: Absolutely loved interviewing Katie Mitchell for this piece! https://t.co/LaIAE3R6d0,0
"@LynnePatton @jdawsey1 Lynn Patton the senior White House wedding planner? 

Oh, ok. 

Gotcha.",0
@TIME America isn’t racist. The president was black ffs,1
@maggieNYT Maggie can u blame him? McCain provided dossier 2 Comey voted down Obamacare &amp; has ripped him publicly a… https://t.co/yZY7QUKyaU,1
@wolfblitzer @CNNSitRoom Congratulations! Watch your show regularly.,0
@LuciferSam37 @maggieNYT Seems like a super dumb move right before midterms. Maybe he thinks all federal employees are Deep State Democrats.,1
"Trump is said to back $200bn China tariffs next week, blue bars: US imports from China, white bars: US exports to C… https://t.co/65FL3XAgfw",0
@washingtonpost @brianstelter I call BS on that.,1
@NBCNews @NBCNewsTHINK O yes he is.  We the People are taking over now.  Orangeman has lost us completely after the… https://t.co/MoMqZ5kGE0,0
@DougSloan @danadg1 @niteowlmom3 @horowitz39 @nypost @rolandsmartin Oh look at the racist card! Please. Get new cue… https://t.co/CvjsVuLQkC,1
@nytimes Sounds about white.,0
@JenniferJJacobs @josh_wingrove The White House likely called at nap time.,0
@FoxNews @kayleighmcenany @NYGovCuomo was never that great and never will be. A moron with daddy’s money.,1
@JackxDeanx @DailyMirror LMAO bruh this the shit that had John McAfee tweaking. No bueno,0
@Bridgwit @SmokinKones @MickT66 @bbcnickrobinson @ShelleyInstone @BBCr4today Ok Bridget. What is it?,0
"RT @O7h13: mentira q a melhor fanfic gospel é a da menina q ia viajar com os amigos e a mãe respondeu ""vai com Deus"" mas ela debochou respo…",0
@kenvogel You truly are a despicable person.   Rot in Hell.,1
RT @mtjbjrjsyjbbyk: สวย😆😆 #got7 https://t.co/eMIyCGuDKQ,0
@ABC EAT MY ASS,1
"滲み出す混濁の紋章

不遜なる姦計の器

痺れ 瞬き 眠りを妨げる

跛行する鉄の王女

耐えず自壊する怪異の人形

結合せよ反発せよ

地に満ち 己の無力を走れ！叢原火！

破道の九十 『 羅 生 門 大 怨 起 』",0
I got: 23% cat person and 77% dog person! what % cat person and what % dog person are you https://t.co/USDkRqw2El via @BuzzFeedUK,0
@GlennThrush Mick Mulvaney needs a punch in the nuts.🥊🎯💥🥜🥜🚑,1
@ABCWorldNews @IanPannell Unacceptable. Any wonder people hate the US?,0
@simomadridista @MB_Smokz @AJEnglish As your hate and jealousy of white has blinded you. Or is it free people not enslaved by religion.,1
RT @BallislifePd: Goal of the summer: Strengthen my relationship with God. He is the answer to all my problems.🙌🏾,0
@RT_com Well by doing that they encouraging more which traffickers wil earn more money and more will die,0
@ChannelNewsAsia This just in: hang out with them on the daily and you'll know most of that shit,0
@JerryDunleavy @jaketapper In this house as well...it may not be the white house but it's a veterans house. Give ho… https://t.co/N8cDnhSSWk,0
